idx	token	lemma	dialogism_score
3820	uocibus	uox	0.1666448956353716
3821	ullis	ullus	0.3609365955195615
3822	numen	numen	0.3132088416872928
3823	eget	egeo	0.2730405714001299
3824	dixit	dico	0.16905737164348394
3825	que	que	0.2012336315258229
3826	semel	semel	0.29459152939372835
3827	nascentibus	nascor	0.34040905921153997
3828	auctor	auctor	0.2448008275583179
3829	quidquid	quidquid	0.3257405127555517
3830	scire	scio	0.31328052624398367
3831	licet	licet	0.32788234001568617
3832	sterilesne	sterilesne	0.14468725189227
3833	elegit	eligo	0.21493029835300048
3834	harenas	harena	0.2364641864720739
3835	ut	ut	0.27774099822990284
3836	caneret	cano	0.2459281249678128
3837	paucis	paucus	0.24825257349301522
3838	mersit	mergo	0.23259272798878358
3839	que	que	0.2012336315258229
3840	hoc	hic	0.4324442720018331
3841	puluere	puluis	0.19226643206850375
3842	uerum	uerus	0.2889764024024558
3843	est	sum	0.4103991028490287
3844	que	que	0.2012336315258229
3845	dei	deus	0.29832072950439936
3846	sedes	sedes	0.26886391446904345
3847	nisi	nisi	0.3391696358054265
3848	terra	terra	0.2647711679412862
3849	et	et	0.15833624089312415
3850	pontus	pontus	0.22986056600709603
3851	et	et	0.15833624089312415
3852	aer	aer	0.2028282772233796
3853	et	et	0.15833624089312415
3854	caelum	caelum	0.24269980942194885
3855	et	et	0.15833624089312415
3856	uirtus	uirtus	0.27612282785519643
3857	superos	superus	0.22348715932702373
3858	quid	quis	0.4783020786977808
3859	quaerimus	quaero	0.3174820021820174
3860	ultra	ultra	0.2922796034628186
3861	iuppiter	iuppiter	0.30688173353913384
3862	est	sum	0.4103991028490287
3863	quodcumque	quicumque	0.36320994019847574
3864	uides	uideo	0.3255078988279662
3865	quodcumque	quicumque	0.36320994019847574
3866	moueris	moueo	0.3192225841330125
3867	sortilegis	sortilegus	0.11403043171352435
3868	egeant	egeo	0.29674554970870637
3869	dubii	dubius	0.21089081348711977
3870	semper	semper	0.3082980463941676
3871	que	que	0.2012336315258229
3872	futuris	sum	0.3589416506167554
3873	casibus	casus	0.23080457467912113
3874	ancipites	anceps	0.20932367986159928
3875	me	ego	0.8083840689476842
3876	non	non	0.41864799612008574
3877	oracula	oraculum	0.25942847833656474
3878	certum	certus	0.271641814528793
3879	sed	sed	0.22991636605070076
3880	mors	mors	0.28859341658626425
3881	certa	certus	0.26799196930151986
3882	facit	facio	0.2536403696778009
3883	pauido	pauidus	0.21612390327379083
3884	forti	fortis	0.2520620489917194
3885	que	que	0.2012336315258229
3886	cadendum	cado	0.257280439026378
3887	est	sum	0.4103991028490287
3888	hoc	hic	0.42615001748530335
3889	satis	satis	0.2775895928365002
3890	est	sum	0.4103991028490287
3891	dixisse	dico	0.19506576148584245
3892	iouem	iouis	0.15067399368863862
3893	sic	sic	0.21619464466528485
3894	ille	ille	0.22548811421451656
3895	profatus	profatus	0.11705996744008232
3896	seruata	seruo	0.2224950129014785
3897	que	que	0.2012336315258229
3898	fide	fides	0.25932383588593205
3899	templi	templum	0.2630948294732513
3900	discedit	discedo	0.25287184995281164
3901	ab	ab	0.19208305618423893
3902	aris	ara	0.20988145913230594
3903	non	non	0.41864799612008574
3904	exploratum	exploro	0.24701364735183728
3905	populis	populus	0.244274571074286
3906	hammona	hammon	0.23886277545287474
3907	relinquens	relinquo	0.24069646796860658
3908	ipse	ipse	0.2748933595453659
3909	manu	manus	0.20984117788662804
3910	sua	suus	0.19894501288243066
3911	pila	pilum	0.2214282850232833
3912	gerit	gero	0.2427758719700934
3913	praecedit	praecedo	0.22453854365725254
3914	anheli	anhelus	0.22179656477079748
3915	militis	miles	0.23808829189791908
3916	ora	os	0.19706456877261144
3917	pedes	pes	0.19532155586496663
3918	monstrat	monstro	0.20988118410814666
3919	tolerare	tolero	0.29146075355192214
3920	labores	labor	0.2508706187923403
3921	non	non	0.41864799612008574
3922	iubet	iubeo	0.2419209648505171
3923	et	et	0.15833624089312415
3924	nulla	nullus	0.28530592037031244
3925	uehitur	ueho	0.2324366940018917
3926	ceruice	ceruix	0.1855546362921205
3927	supinus	supinus	0.22761323883046036
3928	carpento	carpentum	0.21671097412752785
3929	que	que	0.2012336315258229
3930	sedens	sedeo	0.20762665531575658
3931	somni	somnus	0.2206960333550756
3932	parcissimus	parcus	0.22208465477292552
3933	ipse	ipse	0.2748933595453659
3934	est	sum	0.4103991028490287
3935	ultimus	ultimus	0.22679344486372532
3936	haustor	haustor	0.12880528110062514
3937	aquae	aqua	0.22150829034811453
3938	quam	qui	0.4236487199326892
3939	tandem	tandem	0.26628816046996057
3940	fonte	fons	0.21302075869977938
3941	reperto	reperio	0.2040308370236959
3942	indiga	indigus	0.2341537439285254
3943	cogatur	cogo	0.2513333412112721
3944	laticis	latex	0.21500158531501878
3945	s	s	0.0927072280084283
3946	pectare	pecto	0.2632738446951076
3947	iuuentus	iuuentus	0.21314098430040512
3948	stat	sto	0.22045097132213676
3949	dum	dum	0.32876745542494623
3950	lixa	lixa	0.23739447990069829
3951	bibat	bibo	0.2678688371640896
3952	si	si	0.5027294574644618
3953	ueris	uerum	0.2523193629776513
3954	magna	magnus	0.2696310251598993
3955	paratur	paro	0.2667193183071901
3956	fama	fama	0.25860363284845517
3957	bonis	bonus	0.24606281581498113
3958	et	et	0.15833624089312415
3959	si	si	0.5027294574644618
3960	successu	successus	0.181270986162881
3961	nuda	nudus	0.22314676006395395
3962	remoto	remotus	0.20871557925692596
3963	inspicitur	inspicio	0.24439160118311926
3964	uirtus	uirtus	0.27612282785519643
3965	quidquid	quidquid	0.3257405127555517
3966	laudamus	laudo	0.2980218517942862
3967	in	in	0.1978304838181022
3968	ullo	ullus	0.29691571178042614
3969	maiorum	maius	0.234662324980201
3970	fortuna	fortuna	0.2987094485309642
3971	fuit	sum	0.39446734537716976
3972	quis	quis	0.45278352088249413
3973	marte	martes	0.10477944282034261
3974	secundo	secundus	0.22176665096960035
3975	quis	quis	0.45278352088249413
3976	tantum	tantum	0.31766075887298484
3977	meruit	mereo	0.2871250447307236
3978	populorum	populus	0.2218462481756647
3979	sanguine	sanguis	0.2332791310679242
3980	nomen	nomen	0.2624633616591976
3981	hunc	hic	0.41321996870307615
3982	ego	ego	0.8020898144311546
3983	per	per	0.19585738350308546
3984	syrtes	syrtis	0.2599292512673423
3985	libyae	libya	0.2708762529934954
3986	que	que	0.2012336315258229
3987	extrema	extremus	0.23666386203331446
3988	triumphum	triumphus	0.2666083389421915
3989	ducere	duco	0.2830720416917155
3990	maluerim	malo	0.3243985850159371
3991	quam	quam	0.3311780972189745
3992	ter	ter	0.23940872671229446
3993	capitolia	capitolium	0.2606729409875487
3994	curru	currus	0.15611640867091625
3995	scandere	scando	0.28175369316634213
3996	pompei	pompeius	0.13347116954040184
3997	quam	qui	0.4122865345196258
3998	frangere	frango	0.24942863210793392
3999	colla	collum	0.20756838190679355
4000	iugurthae	iugurtha	0.2417528556203139
4001	ecce	ecce	0.3778660498102507
4002	parens	parens	0.27287967684049413
4003	uerus	uerus	0.2697520991036989
4004	patriae	patria	0.3171286983860965
4005	dignissimus	dignus	0.2907287723384724
4006	aris	ara	0.2610015087509865
4007	roma	roma	0.2777983742344577
4008	tuis	tuus	0.45156505764791127
4009	per	per	0.19585738350308546
4010	quem	qui	0.40807426186120543
4011	numquam	numquam	0.31306704929845697
4012	iurare	iuro	0.31728026013431887
4013	pudebit	pudeo	0.31068249214086463
4014	et	et	0.15833624089312415
4015	quem	qui	0.40807426186120543
4016	si	si	0.5027294574644618
4017	steteris	sto	0.3055421398995782
4018	umquam	umquam	0.3150280631168124
4019	ceruice	ceruix	0.1855546362921205
4020	soluta	solutus	0.20002106717476487
4021	nunc	nunc	0.38025600229896883
4022	olim	olim	0.2885327886730953
4023	factura	facio	0.2825140136011211
4024	deum	deus	0.2919972603260973
4025	es	sum	0.49373243618236207
4026	iam	iam	0.2423169147710674
4027	spissior	spissus	0.23440389898505015
4028	ignis	ignis	0.23187192093108364
4029	et	et	0.15833624089312415
4030	plaga	plaga	0.22790864023407661
4031	quam	qui	0.4236487199326892
4032	nullam	nullus	0.3156260131671247
4033	superi	superus	0.21719290481049397
4034	mortalibus	mortalis	0.2819154890701833
4035	ultra	ultra	0.2922796034628186
4036	a	ab	0.19208305618423893
4037	medio	medius	0.1479917332709723
4038	fecere	facio	0.2363711666000349
4039	die	dies	0.20887156370255897
4040	calcatur	calco	0.23923727194476213
4041	et	et	0.15833624089312415
4042	unda	unda	0.21302444698172227
4043	rarior	rarus	0.23542375345038596
4044	inuentus	inuenio	0.21790593052635698
4045	mediis	medius	0.15724272216415403
4046	fons	fons	0.2370465969800619
4047	unus	unus	0.28189071443038055
4048	harenis	harena	0.20614409367526165
4049	largus	largus	0.20806424008632646
4050	aquae	aqua	0.22150829034811453
4051	sed	sed	0.22991636605070076
4052	quem	qui	0.40807426186120543
4053	serpentum	serpens	0.2131410623700004
4054	turba	turba	0.2321590165624649
4055	tenebat	teneo	0.22080385792280818
4056	uix	uix	0.2688405971402107
4057	capiente	capio	0.25174343671429456
4058	loco	locus	0.19288337660224267
4059	stabant	sto	0.20318176824437076
4060	in	in	0.1978304838181022
4061	margine	margo	0.22434481244307447
4062	siccae	siccus	0.21569084123824964
4063	aspides	aspis	0.24241393062490862
4064	in	in	0.1978304838181022
4065	mediis	medius	0.16089256739142718
4066	sitiebant	sitio	0.23252023106764666
4067	dipsades	dipsas	0.14465803723049767
4068	undis	unda	0.1826751395231377
4069	ductor	ductor	0.1856163166883626
4070	ut	ut	0.27774099822990284
4071	aspexit	aspicio	0.2819756019273705
4072	perituros	pereo	0.2735393601126403
4073	fonte	fons	0.21302075869977938
4074	relicto	relinquo	0.20845878162045345
4075	adloquitur	adloquor	0.22492978864004512
4076	uana	uanus	0.24461091325047823
4077	specie	species	0.22053941961175189
4078	conterrite	conterreo	0.32666702969497385
4079	leti	letum	0.2637275228969259
4080	ne	ne	0.4182298357594052
4081	dubita	dubito	0.3845880482720022
4082	miles	miles	0.23342240345814239
4083	tutos	tutus	0.2511739277140214
4084	haurire	haurio	0.26976292145278086
4085	liquores	liquor	0.21571705688994589
4086	noxia	noxia	0.2597280719508065
4087	serpentum	serpens	0.2131410623700004
4088	est	sum	0.4103991028490287
4089	admixto	admixtus	0.1033309169942066
4090	sanguine	sanguis	0.2332791310679242
4091	pestis	pestis	0.2289015709846312
4092	morsu	morsus	0.2038461392999207
4093	uirus	uirus	0.2546821091688539
4094	habent	habeo	0.2846003717340734
4095	et	et	0.15833624089312415
4096	fatum	fatum	0.31459845098555567
4097	dente	dens	0.18423458456486558
4098	minantur	minor	0.24687755719821886
4099	pocula	poculum	0.24870028976709904
4100	morte	mors	0.26456757830598177
4101	carent	careo	0.25056027249361135
4102	dixit	dico	0.16905737164348394
4103	dubium	dubius	0.24273284048070848
4104	que	que	0.2012336315258229
4105	uenenum	uenenum	0.23889177882678897
4106	hausit	haurio	0.21985689540263387
4107	et	et	0.15833624089312415
4108	in	in	0.1978304838181022
4109	tota	totus	0.23006280753846964
4110	libyae	libya	0.2818656106115741
4111	fons	fons	0.2370465969800619
4112	unus	unus	0.28189071443038055
4113	harena	harena	0.2124675628535637
4114	ille	ille	0.22548811421451656
4115	fuit	sum	0.39446734537716976
4116	de	de	0.21528495638144768
4117	quo	qui	0.3777541690643932
4118	primus	primus	0.20288897333239625
4119	sibi	sui	0.22094991669733455
4120	posceret	posco	0.2804041379905404
4121	undam	unda	0.21931870149825197
4122	cur	cur	0.3765888215060391
4123	libycus	libycus	0.23953059546009334
4124	tantis	tantus	0.31104778179078174
4125	exundet	exundo	0.2417439099369984
4126	pestibus	pestis	0.19855226352604666
4127	aer	aer	0.2028282772233796
4128	fertilis	fertilis	0.2252324936534012
4129	in	in	0.1978304838181022
4130	mortes	mors	0.28856420192449195
4131	aut	aut	0.2796425113942012
4132	quid	quis	0.4783020786977808
4133	secreta	secerno	0.23589464167375504
4134	nocenti	noceo	0.2736265548463555
4135	miscuerit		0.15041673091433974
4136	natura	natura	0.25172141980019586
4137	solo	solus	0.2767478355880887
4138	non	non	0.41864799612008574
4139	cura	cura	0.23098393825137947
4140	labor	labor	0.2508998334541126
4141	que	que	0.2012336315258229
4142	noster	noster	0.4891549834973563
4143	scire	scio	0.31328052624398367
4144	ualet	ualeo	0.2751711408374604
4145	nisi	nisi	0.3391696358054265
4146	quod	quod	0.3777126237231303
4147	uolgata	uolgatus	0.21866688577507276
4148	per	per	0.19585738350308546
4149	orbem	orbis	0.23072086394054897
4150	fabula	fabula	0.2496893092770741
4151	pro	pro	0.2911763213301979
4152	uera	uerus	0.26130071889490014
4153	decepit	decipio	0.2368369124800963
4154	saecula	saeculum	0.26889549197308305
4155	causa	causa	0.2447281440744139
4156	finibus	finis	0.2292842417974268
4157	extremis	extremus	0.2026939240092291
4158	libyes	libyis	0.12248181192232309
4159	ubi	ubi	0.27559131882881843
4160	feruida	feruidus	0.23655870953829744
4161	tellus	tellus	0.2505410725382413
4162	accipit	accipio	0.2536784825953948
4163	oceanum	oceanus	0.221917985783942
4164	demisso	demitto	0.1745890501364305
4165	sole	sol	0.19920591746996996
4166	calentem	calo	0.23528502004156315
4167	squalebant	squaleo	0.2071508588637112
4168	late	late	0.24339607867641339
4169	phorcynidos	phorcynidus	0.12908357915901392
4170	arua	aruum	0.24023746602169216
4171	medusae	medusa	0.21005929464393303
4172	non	non	0.41864799612008574
4173	nemorum	nemus	0.2217315818154788
4174	protecta	protego	0.21374406765842727
4175	coma	coma	0.17461794925049517
4176	non	non	0.41864799612008574
4177	mollia	mollis	0.23007173364632066
4178	sulco	sulco	0.1872831184746462
4179	sed	sed	0.22991636605070076
4180	dominae	domina	0.2496322892086094
4181	uoltu	uoltus	0.2119385068018741
4182	conspectis	conspicio	0.17604764590278982
4183	aspera	asper	0.23675268524867518
4184	saxis	saxum	0.16926239681520241
4185	hoc	hic	0.42615001748530335
4186	primum	primum	0.2599517437859483
4187	natura	natura	0.25172141980019586
4188	nocens	nocens	0.23837865061731467
4189	in	in	0.1978304838181022
4190	corpore	corpus	0.20604169815380455
4191	saeuas	saeuus	0.2548920237223426
4192	eduxit	educo	0.21713680068381525
4193	pestes	pestis	0.2288723563228589
4194	illis	ille	0.21071326482741579
4195	e	ex	0.19918257400950565
4196	faucibus	fauces	0.19441708232548044
4197	angues	anguis	0.21583111151778783
4198	stridula	stridulus	0.22813882555403708
4199	fuderunt	fundo	0.1607938372401485
4200	uibratis	uibro	0.18230312972692156
4201	sibila	sibilo	0.2300398964825689
4202	linguis	lingua	0.1899049950664814
4203	ipsa	ipse	0.26644197933656716
4204	flagellabant	flagello	0.2050424546636336
4205	gaudentis	gaudeo	0.21763733085894615
4206	colla	collum	0.20756838190679355
4207	medusae	medusa	0.21005929464393303
4208	femineae	femineus	0.2686190735450137
4209	cui	qui	0.42887421868307374
4210	more	mos	0.20071173024660266
4211	comae	coma	0.19232031835247568
4212	per	per	0.19585738350308546
4213	terga	tergum	0.201629957280276
4214	solutae	solutus	0.21013670666161083
4215	surgunt	surgo	0.22473439272682028
4216	aduersa	aduerto	0.22690146776654493
4217	subrectae	subrectus	0.22170492100402756
4218	fronte	frons	0.1915991589378075
4219	colubrae	colubra	0.21926087134618433
4220	uipereum	uipereus	0.25336694455763736
4221	que	que	0.2012336315258229
4222	fluit	fluo	0.21494095280668785
4223	depexo		0.1033309169942066
4224	crine	crinis	0.1559031899960164
4225	uenenum	uenenum	0.23889177882678897
4226	hoc	hic	0.4324442720018331
4227	habet	habeo	0.2882137826931031
4228	infelix	infelix	0.23379481801461077
4229	cunctis	cunctus	0.25764025564947385
4230	inpune	impunis	0.29798255288676684
4231	medusa	medusa	0.21367270560296275
4232	quod	quod	0.3777126237231303
4233	spectare	specto	0.28388015581819587
4234	licet	licet	0.32788234001568617
4235	nam	nam	0.33628882326213133
4236	rictus	rictus	0.20604375516429377
4237	ora	os	0.19706456877261144
4238	que	que	0.2012336315258229
4239	monstri	monstrum	0.25340441097056376
4240	quis	quis	0.45278352088249413
4241	timuit	timeo	0.24737794367355825
4242	quem	qui	0.40807426186120543
4243	qui	qui	0.40178000734467567
4244	recto	rego	0.2537865052260066
4245	se	sui	0.20014995987546627
4246	lumine	lumen	0.1969634278589538
4247	uidit	uideo	0.24042353528065852
4248	passa	patior	0.24871939334522883
4249	medusa	medusa	0.23209278700842723
4250	mori	morior	0.2777222403295279
4251	est	sum	0.4103991028490287
4252	rapuit	rapio	0.20978104306045348
4253	dubitantia	dubito	0.28360176623538524
4254	fata	fatum	0.3082749818072536
4255	praeuenit	praeuenio	0.21679276767058203
4256	que	que	0.2012336315258229
4257	metus	metus	0.22104237738470756
4258	anima	anima	0.267308588064879
4259	periere	pereo	0.23631289753055756
4260	retenta	retineo	0.20601331450988564
4261	membra	membrum	0.2161167073166522
4262	nec	neque	0.2829151588008186
4263	emissae	emitto	0.2142060272055165
4264	riguere	rigesco	0.2131793567115523
4265	sub	sub	0.2257075636269553
4266	ossibus	os	0.16674447597579922
4267	umbrae	umbra	0.23416600641507473
4268	eumenidum	eumenidum	0.1717661744074685
4269	crines	crinis	0.17989981361452664
4270	solos	solus	0.32393195604023756
4271	mouere	moueo	0.27038164948698185
4272	furores	furor	0.24594901411158693
4273	cerberos	cerberus	0.2438947833358247
4274	orpheo	orpheus	0.29870701875887185
4275	leniuit	lenio	0.22499199142008994
4276	sibila	sibilo	0.2300398964825689
4277	cantu	cantus	0.18024619267144812
4278	amphitryoniades	amphitryonias	0.12908357915901392
4279	uidit	uideo	0.24042353528065852
4280	cum	cum	0.28550000025989547
4281	uinceret	uinco	0.30324489381317404
4282	hydram	hydra	0.2336139464277872
4283	hoc	hic	0.4324442720018331
4284	monstrum	monstrum	0.2550327770473168
4285	timuit	timeo	0.24737794367355825
4286	genitor	genitor	0.2633605698440432
4287	numen	numen	0.3132088416872928
4288	que	que	0.2012336315258229
4289	secundum	secundum	0.21520559143145884
4290	phorcys		0.14800036973760974
4291	aquis	aqua	0.18649309444975332
4292	ceto	cetus	0.26868299147712177
4293	que	que	0.2012336315258229
4294	parens	parens	0.2884541349119779
4295	ipsae	ipse	0.28414434843854763
4296	que	que	0.2012336315258229
4297	sorores	soror	0.24058351930468908
4298	gorgones	gorgonis	0.12877606643885284
4299	hoc	hic	0.4324442720018331
4300	potuit	possum	0.30514181297765275
4301	caelo	caelum	0.26979402076034686
4302	pelago	pelagus	0.217059705175672
4303	que	que	0.2012336315258229
4304	minari	minor	0.2831015692510034
4305	torporem	torpor	0.24104229054964882
4306	insolitum	insolitus	0.22816413494718663
4307	mundo	mundus	0.27431500222572824
4308	que	que	0.2012336315258229
4309	obducere	obduco	0.2769011937341307
4310	terram	terra	0.27106542245781595
4311	e	ex	0.19918257400950565
4312	caelo	caelum	0.21867397114166637
4313	uolucres	uolucer	0.21952275040226077
4314	subito	subito	0.2372201789628623
4315	cum	cum	0.2052975334096333
4316	pondere	pondus	0.1981428794470066
4317	lapsae	labor	0.2444407991611022
4318	in	in	0.1978304838181022
4319	scopulis	scopulus	0.1760312699762221
4320	haesere	haereo	0.1658108505975952
4321	ferae	fera	0.2353523820170597
4322	uicina	uicina	0.23088780363534933
4323	colentes	colo	0.2543998748741957
4324	aethiopum	aethiopus	0.2232674001947148
4325	totae	totus	0.2477651766404501
4326	riguerunt	rigesco	0.2131793567115523
4327	marmore	marmor	0.2089230258503286
4328	gentes	gens	0.30226979458007497
4329	nullum	nullus	0.31927585839439787
4330	animal	animal	0.245458755858047
4331	uisus	uisus	0.18115834801210368
4332	patiens	patiens	0.25688991643097303
4333	ipsi	ipse	0.26856989036706386
4334	que	que	0.2012336315258229
4335	retrorsum	retrorsum	0.2711248486038813
4336	effusi	effundo	0.1746259849782399
4337	faciem	facies	0.23138084636554107
4338	uitabant	uito	0.21251676666904076
4339	gorgonos	gorgonus	0.22148329444728115
4340	angues	anguis	0.2221253660343176
4341	illa	ille	0.24468320285150116
4342	sub	sub	0.2257075636269553
4343	hesperiis	hesperia	0.23984281723959577
4344	stantem	sto	0.2317618480921773
4345	titana	titanus	0.21635827805425129
4346	columnis	columna	0.1865604937076304
4347	in	in	0.1978304838181022
4348	cautes	cautes	0.2425153566939987
4349	atlanta	atlantus	0.12595965776664447
4350	dedit	do	0.28479481937201434
4351	caelo	caelum	0.26979402076034686
4352	que	que	0.2012336315258229
4353	timente	timeo	0.25501884524987095
4354	olim	olim	0.2885327886730953
4355	phlegraeo	phlegraeus	0.19122975061911845
4356	stantis	sto	0.2192487468065854
4357	serpente	serpens	0.19077280482824321
4358	gigantas	giganta	0.23381701654659198
4359	erexit	erigo	0.19037536067750815
4360	montes	mons	0.18717963213895794
4361	bellum	bellum	0.29363538728273564
4362	que	que	0.2012336315258229
4363	inmane	inmaneo	0.2642936334963685
4364	deorum	deus	0.2919972603260973
4365	pallados	palladus	0.22447293088111664
4366	e	ex	0.19918257400950565
4367	medio	medium	0.2152056498343335
4368	confecit	conficio	0.23510993135489255
4369	pectore	pectus	0.17834214974671095
4370	gorgon	gorgon	0.2620356514056956
4371	quo	quo	0.3501328359790282
4372	postquam	postquam	0.2320209769739487
4373	partu	partus	0.23178531734288782
4374	danaes		0.24752350745725368
4375	et	et	0.15833624089312415
4376	diuite	diues	0.1949961842561016
4377	nimbo	nimbus	0.17488264558806796
4378	ortum	orior	0.21736361559354017
4379	parrhasiae	parrhasia	0.14904562761188558
4380	uexerunt	ueho	0.2200203347076669
4381	persea	perseus	0.24846433863182077
4382	pinnae	pinna	0.22407504657264912
4383	arcados	arcadus	0.22478044360127772
4384	auctoris	auctor	0.24946671599809458
4385	citharae	cithara	0.2477660850770222
4386	liquidae	liquidus	0.21725828829575272
4387	que	que	0.2012336315258229
4388	palaestrae	palaestra	0.25723010715846806
4389	et	et	0.15833624089312415
4390	subitus	subitus	0.20864948171364123
4391	praepes	praepes	0.22186988043065692
4392	cyllenida	cyllenidus	0.23739447990069829
4393	sustulit	tollo	0.20028375609646665
4394	harpen	harpe	0.23876648240624848
4395	harpen	harpe	0.23876648240624848
4396	alterius	alter	0.289691729757588
4397	monstri	monstrum	0.25340441097056376
4398	iam	iam	0.2423169147710674
4399	caede	caedes	0.23005257845444504
4400	rubentem	rubeo	0.23354756674226673
4401	a	ab	0.19208305618423893
4402	ioue	ios	0.10477944282034261
4403	dilectae	dilectus	0.23765472488174494
4404	fuso	fundo	0.14463982354665134
4405	custode	custos	0.20712341531460626
4406	iuuencae	iuuenca	0.2510274045498353
4407	auxilium	auxilium	0.271319888616335
4408	uolucri	uolucer	0.20212789402044137
4409	pallas	palla	0.22069973360479422
4410	tulit	fero	0.24009398597983858
4411	innuba	innubus	0.25184631587380146
4412	fratri	frater	0.27169001610039656
4413	pacta	paciscor	0.22386917922527294
4414	caput	caput	0.2474480722258332
4415	monstri	monstrum	0.25340441097056376
4416	terrae	terra	0.26943705638106286
4417	que	que	0.2012336315258229
4418	in	in	0.1978304838181022
4419	fine	finis	0.2356077109757288
4420	libyssae	libyssa	0.23602539586159163
4421	persea	perseus	0.35397421814783336
4422	phoebeos	phoebeus	0.22818516662014665
4423	conuerti	conuerto	0.2449696440207089
4424	iussit	iubeo	0.22826517273178082
4425	ad	ad	0.2070463735264641
4426	ortus	ortus	0.21617386066549277
4427	gorgonos	gorgonus	0.22148329444728115
4428	auerso	auersus	0.20468657962930403
4429	sulcantem	sulco	0.22166899586325173
4430	regna	regnum	0.318717214176867
4431	uolatu	uolatus	0.19753165707628656
4432	et	et	0.15833624089312415
4433	clipeum	clipeus	0.17082022298158034
4434	laeuae	laeuus	0.2147394133921025
4435	fuluo	fuluus	0.18848193503575347
4436	dedit	do	0.28479481937201434
4437	aere	aes	0.17512749329477334
4438	nitentem	niteo	0.2187567230381231
4439	in	in	0.1978304838181022
4440	quo	qui	0.3777541690643932
4441	saxificam	saxificus	0.2636012777994275
4442	iussit	iubeo	0.22826517273178082
4443	spectare	specto	0.28388015581819587
4444	medusam	medusa	0.23838704152495693
4445	quam	qui	0.4236487199326892
4446	sopor	sopor	0.21019171911273338
4447	aeternam	aeternus	0.2864872475753145
4448	tracturus	traho	0.24327370680500812
4449	morte	mors	0.26456757830598177
4450	quietem	quies	0.23819941809696887
4451	obruit	obruo	0.22274399567309655
4452	haud	haud	0.32897761043512774
4453	totam	totus	0.26038290033528183
4454	uigilat	uigilo	0.24818224236442474
4455	pars	pars	0.17732919300374306
4456	magna	magnus	0.2696310251598993
4457	comarum	coma	0.19698620679225234
4458	defendunt	defendo	0.25134079792917413
4459	que	que	0.2012336315258229
4460	caput	caput	0.2474480722258332
4461	protenti	protens	0.13073924322304617
4462	crinibus	crinis	0.14957972081771437
4463	hydri	hydrus	0.23782883017150358
4464	pars	pars	0.17732919300374306
4465	iacet	iaceo	0.25538549825763457
4466	in	in	0.1978304838181022
4467	medios	medius	0.17198835688948252
4468	uoltus	uoltus	0.23593513042038433
4469	oculis	oculus	0.16498175481127791
4470	que	que	0.2012336315258229
4471	tenebras	tenebra	0.24747711850828624
4472	offundit	offundo	0.22946136177389803
4473	clausis	claudo	0.19996227303929653
4474	et	et	0.15833624089312415
4475	somni	somnus	0.2206960333550756
4476	duplicat	duplico	0.2156539481452757
4477	umbras	umbra	0.24046026093160444
4478	a	ab	0.19208305618423893
4479	ipsa	ipse	0.26644197933656716
4480	regit	rego	0.2662293801522157
4481	trepidum	trepidus	0.2069061690699959
4482	pallas	palla	0.22069973360479422
4483	dextra	dexter	0.23403148624395234
4484	que	que	0.2012336315258229
4485	trementem	tremo	0.22515002365919984
4486	perseos	perseus	0.23522677712943252
4487	auersi	auersus	0.193821877271096
4488	cyllenida	cyllenidus	0.2410151104661991
4489	derigit	derigo	0.22853756825256888
4490	harpen	harpe	0.23876648240624848
4491	lata	latus	0.16409187369639022
4492	colubriferi	colubriferus	0.12066141361198747
4493	rumpens	rumpo	0.21331779467356193
4494	confinia	confinium	0.24989401951096618
4495	colli	collo	0.17512379573778006
4496	quos	qui	0.40175079268290337
4497	habuit	habeo	0.27455799057436686
4498	uoltus	uoltus	0.23593513042038433
4499	hamati	hamatus	0.21866202896009557
4500	uolnere	uolnus	0.21671097412752785
4501	ferri	fero	0.26969111717226385
4502	caesa	caesum	0.21307983702556613
4503	caput	caput	0.2474480722258332
4504	gorgon	gorgon	0.2620356514056956
4505	quanto	quanto	0.32193783445304525
4506	spirare	spiro	0.27489078427088715
4507	ueneno	uenenum	0.2085716860299767
4508	ora	os	0.19706456877261144
4509	rear	reor	0.4065891988455942
4510	quantum	quantum	0.31716486093078056
4511	que	que	0.2012336315258229
4512	oculos	oculus	0.1953018476080902
4513	effundere	effundo	0.23418379619406776
4514	mortis	mors	0.2932593050260409
4515	nec	neque	0.2829151588008186
4516	pallas	palla	0.22069973360479422
4517	spectare	specto	0.28388015581819587
4518	potest	possum	0.318797605096389
4519	uoltus	uoltus	0.23593513042038433
4520	que	que	0.2012336315258229
4521	gelassent	gelo	0.23086423615346702
4522	perseos	perseus	0.23553428984959363
4523	auersi	auerto	0.22283257927387246
4524	si	si	0.5027294574644618
4525	non	non	0.41864799612008574
4526	tritonia	tritonius	0.24565965933662884
4527	densos	densus	0.19151497743412102
4528	sparsisset	spargo	0.22574495097986497
4529	crines	crinis	0.17989981361452664
4530	texisset	tego	0.23394427670467624
4531	que	que	0.2012336315258229
4532	ora	os	0.19706456877261144
4533	colubris	colubra	0.1952350330659018
4534	aliger	aliger	0.2168258416571045
4535	in	in	0.1978304838181022
4536	caelum	caelum	0.24899406393847862
4537	sic	sic	0.21619464466528485
4538	rapta	raptum	0.2058499969619736
4539	gorgone	gorgo	0.22751296487335787
4540	fugit	fugio	0.22439793409220668
4541	ille	ille	0.22548811421451656
4542	quidem	quidem	0.344141909186688
